State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
DELTA,OKPE,UGHOTON,10-13-10-019,"JEDDO PRIMARY  SCHOOL,   JEDDO II",167,851,11,131,16,1,5.5925279,5.7055373,0.09760802536464419,0.09958041148034746,5.217391304347824,92.17391304347825,12.304347826086957,0.8695652173913043
DELTA,OSHIMILI - NORTH,AKWUKWU,10-14-01-001,ATUMA IGA PRIMARY SCHOOL - OGBE-ANI/AJAJI,213,802,14,67,90,4,6.1946557,6.7375521,0.10811713799243411,0.11759246766965825,6.428571428571429,35.285714285714285,75.85714285714286,3.142857142857143
DELTA,OSHIMILI - NORTH,AKWUKWU,10-14-01-002,ATUMA IGA TOWN HALL - OGBE-ONIHA/OGBE OBI,154,770,13,59,52,0,6.3421292,6.5756695,0.11069103612687395,0.11476708329796927,-1.0,-1.0,-1.0,-1.0
DELTA,OSHIMILI - NORTH,AKWUKWU,10-14-01-004,AGBOGIDI PRIMARY SCHOOL-OGBE ONISHE/OGBE ANI/OGBE IYASE,256,1737,36,141,68,0,6.239476,6.442044,0.10889939979916571,0.11243487835834559,24.041666666666664,76.47916666666667,31.208333333333336,0.7291666666666666
DELTA,OSHIMILI - NORTH,AKWUKWU,10-14-01-005,OLIE PRIMARY SCHOOL - OGBE AGBOR/OLIGBO/UMUOKUKU/UMUOPU/ACHALLA/UMUOLUM/OGBE IYASE,144,1165,21,75,20,0,6.2323671,6.153309,0.10877532608797069,0.10739550194259977,16.0,69.0,17.0,0.0
DELTA,OSHIMILI - NORTH,AKWUKWU,10-14-01-008,OKOTOMI HALL - OKOTOMI CAMP AND ENVIRONS,44,401,3,30,4,0,6.3266283,6.4689554,0.11042049438485158,0.11290457089466678,17.333333333333332,104.66666666666666,34.0,1.3333333333333333
DELTA,OSHIMILI - NORTH,AKWUKWU,10-14-01-009,ANIDINMA PRIMARY SCHOOL - ANIDINMA CAMP AND ENVIRONS I,79,607,4,24,36,0,6.3175939,6.4694533,0.1102628143589094,0.11291326088901246,-1.0,-1.0,-1.0,-1.0
DELTA,OSHIMILI - NORTH,AKWUKWU,10-14-01-010,ANIDINMA PRIMARY SCHOOL - ANIDINMA CAMP AND ENVIRONS II,41,283,2,23,11,2,6.1918599,6.7374096,0.10806834207720684,0.11758998057547415,2.0,15.42857142857143,17.857142857142858,1.0
DELTA,OSHIMILI - NORTH,EBU,10-14-02-001,UBUENI PRIMARY SCHOOL - OKUDU/OKELE/OGOR,101,967,10,34,42,2,6.2090562,6.7125288,0.10836847413136755,0.11715572869494395,4.526315789473685,84.94736842105263,14.263157894736842,1.5263157894736843
DELTA,OSHIMILI - NORTH,EBU,10-14-02-002,UBUENI PRIMARY SCHOOL - ARAKA-OGOLI/ARAKODIEKE/OGBE - OGAOLE,130,1587,34,33,40,2,6.239476,6.442044,0.10889939979916571,0.11243487835834559,22.0,33.77083333333333,2.625,1.3125
DELTA,OSHIMILI - NORTH,ILLAH,10-14-03-002,OMORKA PRIMARY SCHOOL - UMUAGWU/UMUTEI CAMPS/UKPOLOGWU AND CAMPS,180,1025,9,104,56,1,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,1.666666666666666,25.717948717948715,26.846153846153847,0.23076923076923073
DELTA,OSHIMILI - NORTH,ILLAH,10-14-03-003,ILLAH CUSTOMARY COURT - UMUAGWU/UMUTEI CAMPS/UKPOLOGWU AND CAMPS,195,1019,11,111,64,4,6.1964928,6.7080675,0.10814920143612249,0.11707786432102472,4.0,3.434782608695656,43.913043478260875,3.3043478260869565
DELTA,OSHIMILI - NORTH,ILLAH,10-14-03-004,IYIOKA PRIMARY SCHOOL - AJAJI/OGBEOJE/OGBEOLU/UMUFEDEM/IYIOKA AND CAMPS,285,1886,16,177,67,7,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,5.512820512820513,100.58974358974359,38.128205128205124,6.384615384615385
DELTA,OSHIMILI - NORTH,ILLAH,10-14-03-005,ILLAH TOWN HALL/UKUMEGBE/ONYIA/UMUYAGBU CAMPS/OGBEOBI/OGBEONAJE,234,1460,14,108,74,0,6.1964928,6.7080675,0.10814920143612249,0.11707786432102472,7.130434782608695,0.30434782608695343,54.34782608695652,0.8695652173913043
DELTA,OSHIMILI - NORTH,ILLAH,10-14-03-006,IN FRONT OF THE HALL - UKUMEGE/ONYIA/UMUYAGBLI CAMPS/OGBEOBI/OGBE ONAJE,196,1411,21,108,54,0,6.1964928,6.7080675,0.10814920143612249,0.11707786432102472,14.434782608695652,0.30434782608695343,33.47826086956522,0.8695652173913043
DELTA,OSHIMILI - NORTH,ILLAH,10-14-03-007,OPEN SPACE BY WATERSIDE GWULUGWULU CAMPS AND ENVIRONS,109,864,4,70,20,2,6.1964928,6.7080675,0.10814920143612249,0.11707786432102472,3.304347826086956,39.347826086956516,2.0,1.2173913043478262
DELTA,OSHIMILI - NORTH,IBUSA  I,10-14-04-001,OMU GIRLS PRIMARY SCHOOL - EZEKWU/UMUOLOTO/UMUELIOKO/OBIOFUGO,231,1912,22,106,49,0,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,11.666666666666666,27.769230769230774,19.666666666666668,0.7948717948717948
DELTA,OSHIMILI - NORTH,IBUSA  I,10-14-04-002,OGWU OGWA OGBOLI-OGBOLI/UMUODOGWU/ADIOSHA,222,1298,11,139,47,0,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,0.384615384615385,61.61538461538461,17.615384615384617,0.7948717948717948
DELTA,OSHIMILI - NORTH,IBUSA  I,10-14-04-004,UMUODEGWU HALL - OZEOGBOLI/UMUTASHIA/UMUOMOKWEA/ADIGWE,218,1276,19,133,55,3,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,8.58974358974359,55.46153846153847,25.82051282051282,2.282051282051282
DELTA,OSHIMILI - NORTH,IBUSA  I,10-14-04-005,EZEKEKE HALL-UMUOKPALA/UMUMODI/UMUZEKEA/OGBEATAKPO/UMUACHOSIA CAMPS I,129,865,8,67,47,0,6.1804064,6.626403,0.10786844079132966,0.1156525499140298,1.0,8.272727272727266,26.90909090909091,0.8181818181818182
DELTA,OSHIMILI - NORTH,IBUSA  I,10-14-04-006,EZEKEKE HALL-UMUOKPALA/UMUMODI/UMUZEKEA/OGBEATAKPO/UMUACHOSIA CAMPS II,259,1596,12,173,52,0,6.1804064,6.626403,0.10786844079132966,0.1156525499140298,5.363636363636363,107.36363636363636,32.36363636363636,0.8181818181818182
DELTA,OSHIMILI - NORTH,IBUSA  II,10-14-05-001,IBUSA POST OFFICE - ISIEKE/MKPIKOLO/UMUOGBELE/IDUMUIGBA,258,1204,9,137,75,1,6.1807202,6.6414523,0.10787391763452242,0.11591520974915019,1.666666666666666,59.56410256410257,46.33333333333333,0.23076923076923073
DELTA,OSHIMILI - NORTH,IBUSA  II,10-14-05-002,OGWA ISIEKE - ISIEKE/MKPIKOLO/UMUOBELE/IDUMUIGBA,189,1378,33,110,35,2,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,22.94871794871795,31.871794871794876,5.307692307692307,1.2564102564102564
DELTA,OSHIMILI - NORTH,IBUSA  II,10-14-05-005,OGBEOWELE HALL -ALIGBO/IDUOBI/UMUEBO/UMUOWOR/UMUZOMA,241,1590,12,127,48,0,6.1778906,6.6183901,0.107824531798008,0.11551269842639676,5.363636363636363,57.18181818181819,28.0,0.8181818181818182
DELTA,OSHIMILI - NORTH,IBUSA  III,10-14-06-001,UMEJEI PRIMARY SCHOOL - UMUISAGBA/UMUINAGBA/UMUIDI/UMUNAGWU AND CAMPS,173,1455,28,194,63,1,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,17.82051282051282,118.02564102564102,34.02564102564102,0.23076923076923073
DELTA,OSHIMILI - NORTH,IBUSA  III,10-14-06-003,OMU BOYS PRIMARY SCHOOL - ODAUKWU/ODAFE ISIUZO/OBI AJUDUA AND ENVIRONS,402,1887,15,301,72,5,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,4.487179487179487,227.76923076923077,43.256410256410255,4.333333333333333
DELTA,OSHIMILI - NORTH,IBUSA  IV,10-14-07-004,EZEMESE PRIMARY SCHOOL - OKPONTA  VILLAGE   II,140,877,7,111,19,0,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,3.717948717948717,32.8974358974359,11.102564102564102,0.7948717948717948
DELTA,OSHIMILI - NORTH,IBUSA  IV,10-14-07-005,EZEMESE PRIMARY SCHOOL - OKPONTA  VILLAGE   III,123,765,8,89,11,0,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,2.6923076923076916,10.333333333333329,19.307692307692307,0.7948717948717948
DELTA,OSHIMILI - NORTH,IBUSA V,10-14-08-001,ANIOSHE PRIMARY SCHOOL - UMUBEKWU/UMUWAI/UMUALOFE,215,1067,33,111,44,0,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,22.94871794871795,32.8974358974359,14.53846153846154,0.7948717948717948
DELTA,OSHIMILI - NORTH,IBUSA V,10-14-08-002,ISUNAMBUOGU PRIMARY SCHOOL - OGBEIDIBO/UMUOSODI/UMUOLO/UMUNWAINA,279,1384,13,160,84,1,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,2.435897435897436,83.15384615384616,55.56410256410257,0.23076923076923073
DELTA,OSHIMILI - NORTH,IBUSA V,10-14-08-003,ISUNAMBUOGU PRIMARY SCHOOL - UMUEDEM/UMUOCHE/OBODOAKPU/NKPOJI,240,1265,16,145,61,0,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,5.512820512820513,67.76923076923077,31.974358974358974,0.7948717948717948
DELTA,OSHIMILI - NORTH,IBUSA V,10-14-08-004,OGWA UMUNEZE - NKPAKPU/OBIYAM/UMUEGE/ASIKASI CAMPS AND ENVIRONS,244,1102,16,154,56,0,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,5.512820512820513,77.0,26.846153846153847,0.7948717948717948
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-001,MGBALA PRIMARY SCHOOL - UMUOBODO/OGBEODE AND UMUCHIMA VILLAGES,311,1280,21,207,53,2,6.226972,6.6701995,0.10868116382949634,0.11641694303987951,9.0,130.0,7.0,1.0
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-002,HEALTH CENTRE - UMUOSUMA/UMUONAHE/ODOGWU AND ASAYA CAMPS,292,1744,22,183,58,1,6.2324147,6.6625023,0.10877615686469463,0.116282601556695,1.3333333333333321,81.11111111111111,9.222222222222221,0.7777777777777778
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-003,TOWN HALL - UMUMALE/UMUOMAKE/OGBEOBI/OGBEOJIE,452,2281,15,268,63,2,6.1964928,6.7080675,0.10814920143612249,0.11707786432102472,8.173913043478262,167.26086956521738,42.869565217391305,1.2173913043478262
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-006,ACHALLA HALL - AMACHAI/AGBAHWE CAMP/OGANA III CAMPS/OGBE OJIE CAMPS,463,1618,31,341,67,4,6.3266283,6.4689554,0.11042049438485158,0.11290457089466678,20.0,310.0,50.0,4.0
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-007,UMUGBAH PRIMARY SCHOOL OGBEOZOMA/ANIKPO CAMPS,413,2007,24,274,77,2,6.2279332,6.6625836,0.1086979399342665,0.11628402050937686,1.1000000000000014,170.7,29.700000000000003,1.7
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-010,UGBOLU PRIMARY SCHOOL II - OGBE OBI/OGBEIYASE/UGWUNWOSU AND OTHERS,155,1637,7,113,28,1,6.264497,6.3076195,0.10933609863130722,0.11008872823799848,2.4444444444444446,61.22222222222222,15.666666666666664,0.4444444444444444
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-010,UGBOLU PRIMARY SCHOOL II - OGBE OBI/OGBEIYASE/UGWUNWOSU AND OTHERS,155,1637,7,113,28,1,6.264497,6.3076195,0.10933609863130722,0.11008872823799848,2.4444444444444446,61.22222222222222,15.666666666666664,0.4444444444444444
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-011,UGBOLU PRIMARY SCHOOL II - OGBE OBI/OGBEIYASE/UGWUNWOSU AND OTHERS,183,1490,0,0,0,0,6.264497,6.3076195,0.10933609863130722,0.11008872823799848,10.222222222222221,64.33333333333333,46.77777777777778,0.6666666666666666
DELTA,OSHIMILI - NORTH,OKPANAM,10-14-09-011,UGBOLU PRIMARY SCHOOL II - OGBE OBI/OGBEIYASE/UGWUNWOSU AND OTHERS,183,1490,0,0,0,0,6.264497,6.3076195,0.10933609863130722,0.11008872823799848,10.222222222222221,64.33333333333333,46.77777777777778,0.6666666666666666
DELTA,OSHIMILI - NORTH,UKALA,10-14-10-001,OKWUTE PRIMARY SCHOOL - UMUTONOR/UMUEZE,144,789,12,76,37,1,6.1946557,6.7375521,0.10811713799243411,0.11759246766965825,4.142857142857143,45.57142857142857,15.285714285714285,0.2857142857142858
DELTA,OSHIMILI - NORTH,UKALA,10-14-10-002,OKPUNOR  PRIMARY SCHOOL - UMUSIZOR VILLAGE,196,596,22,88,66,3,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,11.666666666666666,9.307692307692307,37.1025641025641,2.282051282051282
DELTA,OSHIMILI - NORTH,UKALA,10-14-10-004,OKPUNOR  PRIMARY SCHOOL - UMUTONOR VILLAGE II,131,585,27,55,18,1,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,16.794871794871796,24.538461538461533,12.128205128205128,0.23076923076923073
DELTA,OSHIMILI - SOUTH,AGU,10-15-07-001,ZAPPA PRIMARY SCHOOL - UMUINALU/ENVIRON I,273,805,8,228,10,1,6.198932,6.7232178,0.10819177350723713,0.11734228693868962,0.5,52.80000000000001,5.4,19.8
DELTA,OSHIMILI - SOUTH,AGU,10-15-07-002,ZAPPA PRIMARY SCHOOL - UMUINALU/ENVIRON II,167,750,1,152,7,1,6.198932,6.7232178,0.10819177350723713,0.11734228693868962,8.2,30.80000000000001,8.7,19.8
DELTA,OSHIMILI - SOUTH,AGU,10-15-07-003,ZAPPA PRIMARY SCHOOL - UMUINALU/ENVIRON III,227,871,4,199,10,2,6.198932,6.7232178,0.10819177350723713,0.11734228693868962,4.9,20.900000000000006,5.4,18.7
DELTA,OSHIMILI - SOUTH,AGU,10-15-07-004,ZAPPA BASIC SEC SCH I,204,750,9,177,10,1,6.2055745,6.7262686,0.10830770700280086,0.11739553344350946,5.375,34.25,0.75,0.25
DELTA,OSHIMILI - SOUTH,AGU,10-15-07-005,ZAPPA BASIC SEC SCH II,217,881,7,190,7,2,6.2055745,6.7262686,0.10830770700280086,0.11739553344350946,3.125,48.875,4.125,1.375
DELTA,OSHIMILI - SOUTH,AGU,10-15-07-006,OGWA UMUAGU - UMUHAGBAME/OGBEAMI (BY MAG. COURT) I,139,750,3,124,4,0,6.1982306,6.7072928,0.10817953176786364,0.11706434325530952,4.3478260869565215,17.0,18.695652173913043,0.8695652173913043
DELTA,OSHIMILI - SOUTH,AGU,10-15-07-007,OGWA UMUAGU - UMUHAGBAME/OGBEAMI (BY MAG. COURT) II,185,985,6,147,19,0,6.1982306,6.7072928,0.10817953176786364,0.11706434325530952,1.2173913043478262,41.0,3.0434782608695663,0.8695652173913043
DELTA,OSHIMILI - SOUTH,UGBOMANTA QUARTERS,10-15-08-001,OGWA UMUDAIKE/ - UMUDAIKE - DIKE ST. I,233,887,11,184,25,0,6.2186781,6.7306673,0.10853640796666518,0.11747230524131694,7.0,50.0,2.0,1.0
DELTA,OSHIMILI - SOUTH,UGBOMANTA QUARTERS,10-15-08-002,OGWA UMUDAIKE/ - UMUDAIKE - DIKE ST. II,144,723,4,134,27,1,6.2186781,6.7306673,0.10853640796666518,0.11747230524131694,7.0,50.0,2.0,1.0
DELTA,OSHIMILI - SOUTH,WEST END,10-15-09-002,ASABA G.G. SCHOOL - STADIUM AND ENVIRONS II,281,1123,3,257,12,0,6.2056857,6.7225097,0.10830964780892907,0.11732992826225624,1.375,124.25,1.5,0.875
DELTA,OSHIMILI - SOUTH,WEST END,10-15-09-004,UZOIGWE PRIMARY SCHOOL - UZOIGWE AND ENVIRONS II,359,1341,7,308,11,2,6.2090562,6.7125288,0.10836847413136755,0.11715572869494395,7.684210526315789,203.4736842105263,18.36842105263158,1.5263157894736843
DELTA,OSHIMILI - SOUTH,WEST END,10-15-09-005,UZOIGWE PRIMARY SCHOOL - UZOIGWE AND ENVIRONS III,477,1904,2,452,9,0,6.2090562,6.7125288,0.10836847413136755,0.11715572869494395,12.947368421052632,355.0526315789474,20.473684210526315,0.5789473684210527
DELTA,OSHIMILI - SOUTH,WEST END,10-15-09-008,CABINET OFFICE JUNCTION I,314,1155,0,184,12,2,6.1964928,6.7080675,0.10814920143612249,0.11707786432102472,7.478260869565218,79.6086956521739,10.347826086956523,1.2173913043478262
DELTA,OSHIMILI - SOUTH,WEST END,10-15-09-009,CABINET OFFICE JUNCTION I,314,1155,0,0,0,0,6.1964928,6.7080675,0.10814920143612249,0.11707786432102472,7.478260869565218,112.3913043478261,22.869565217391305,0.8695652173913043
DELTA,OSHIMILI - SOUTH,WEST END,10-15-09-010,CABINET OFFICE JUNCTION I,314,1155,6,251,10,0,6.1964928,6.7080675,0.10814920143612249,0.11707786432102472,1.2173913043478262,149.52173913043478,12.434782608695652,0.8695652173913043
DELTA,PATANI,ABARI,10-16-01-003,ABAZI,22,496,8,6,4,0,5.2280128,6.190361,0.09124603669640781,0.1080421813370487,17.04,30.880000000000003,26.12,0.4
DELTA,PATANI,ABARI,10-16-01-004,ABAZI,22,496,3,40,9,0,5.2280128,6.190361,0.09124603669640781,0.1080421813370487,22.24,4.479999999999997,20.92,0.4
DELTA,PATANI,ABARI,10-16-01-005,ABAZI,22,496,5,27,18,0,5.2280128,6.190361,0.09124603669640781,0.1080421813370487,20.16,9.04,11.559999999999999,0.4
DELTA,PATANI,ABARI,10-16-01-006,ABAZI,22,496,6,15,5,0,5.2280128,6.190361,0.09124603669640781,0.1080421813370487,19.12,21.520000000000003,25.08,0.4
DELTA,PATANI,ABARI,10-16-01-007,ABAZI,22,496,4,14,6,0,5.2280128,6.190361,0.09124603669640781,0.1080421813370487,21.2,22.560000000000002,24.04,0.4
DELTA,PATANI,ABARI,10-16-02-001,ABAZI,22,496,17,11,16,1,5.2280128,6.190361,0.09124603669640781,0.1080421813370487,7.68,25.68,13.64,0.64
DELTA,PATANI,PATANI  I,10-16-02-003,OKURUWARE BY GARAGE,145,484,51,59,21,2,5.2243708,6.1895406,0.09118247180505017,0.10802786265586534,27.68,24.240000000000002,8.440000000000001,1.68
DELTA,PATANI,PATANI  I,10-16-02-004,OKURUWARE BY GARAGE,145,484,19,72,27,0,5.2243708,6.1895406,0.09118247180505017,0.10802786265586534,5.600000000000001,37.76,2.1999999999999993,0.4
DELTA,PATANI,PATANI   II,10-16-03-001,EKISE   I,198,1791,33,55,60,2,5.2289213,6.1912235,0.09126189301266216,0.10805723480184716,8.96,20.08,32.120000000000005,1.68
DELTA,PATANI,PATANI   II,10-16-03-002,EKISE    II,190,804,15,66,34,0,5.2289213,6.1912235,0.09126189301266216,0.10805723480184716,9.760000000000002,31.520000000000003,5.079999999999998,0.4
DELTA,PATANI,PATANI   II,10-16-03-004,EKISE    IV,105,546,16,58,20,2,5.2289213,6.1912235,0.09126189301266216,0.10805723480184716,8.719999999999999,23.200000000000003,9.48,1.68
DELTA,PATANI,PATANI   II,10-16-03-006,OGOR   I,31,150,3,19,4,0,5.2287989,6.1911526,0.09125975672965773,0.10805599736340749,22.24,17.36,26.12,0.4
DELTA,PATANI,PATANI   III,10-16-04-003,AKOWARE I BY JUNCTION,80,310,6,43,24,0,5.2289213,6.1912235,0.09126189301266216,0.10805723480184716,19.12,7.600000000000001,5.32,0.4
DELTA,PATANI,PATANI   III,10-16-04-004,AKOWARE II  BY RIVERSIDE,77,283,15,33,21,0,5.2391478,6.200009,0.09144037910861737,0.1082105707032811,18.799999999999997,9.600000000000001,39.4,0.2
DELTA,PATANI,PATANI   III,10-16-04-006,AFINAWARE  II  BY CATHOLIC CHURCH,55,274,16,19,10,0,5.2300332,6.2133934,0.0912812993286151,0.10844417255168505,6.0,2.0,42.0,0.0
DELTA,PATANI,PATANI   III,10-16-04-007,AFINAWARE  III  BY CATHOLIC CHURCH,30,174,5,17,6,0,5.2270319,6.1896049,0.091228916761775,0.10802898490257437,20.16,19.439999999999998,24.04,0.4
DELTA,PATANI,TAWARE/KOLOWARA AVEN,10-16-05-001,TAWARE  I  BY ODOKO COMPOUND,193,750,23,79,77,1,5.2280128,6.190361,0.09124603669640781,0.1080421813370487,1.4400000000000013,45.04,49.8,0.64
DELTA,PATANI,TAWARE/KOLOWARA AVEN,10-16-05-002,TAWARE  II  BY WATER MAN,138,653,17,72,26,0,5.2280128,6.190361,0.09124603669640781,0.1080421813370487,7.68,37.76,3.2399999999999984,0.4
DELTA,PATANI,TAWARE/KOLOWARA AVEN,10-16-05-007,TORU - KOLOWARE II,107,471,29,15,45,0,5.1577748,6.1065906,0.09002015233639203,0.10658011204133604,0.0,29.5,6.5,16.5
DELTA,PATANI,AGOLOMA,10-16-06-001,KOROBAZI   I,140,599,45,24,65,0,5.2391478,6.200009,0.09144037910861737,0.1082105707032811,17.2,1.1999999999999993,13.399999999999999,0.2
DELTA,PATANI,AGOLOMA,10-16-06-002,KOROBAZI   II,109,446,41,26,33,0,5.2391478,6.200009,0.09144037910861737,0.1082105707032811,12.399999999999999,1.1999999999999993,25.0,0.2
DELTA,PATANI,AGOLOMA,10-16-06-005,ENGBELEMAZI,118,418,27,12,69,0,5.2391478,6.200009,0.09144037910861737,0.1082105707032811,4.399999999999999,15.600000000000001,18.200000000000003,0.2
DELTA,PATANI,BOLOU - ANGIAMA,10-16-08-001,"TORU - APELEBIRI PRIMARY SCHOOL, TORU - APELEBIRI",116,1315,43,32,0,33,5.1577748,6.1065906,0.09002015233639203,0.10658011204133604,21.0,4.0,61.0,33.0
DELTA,PATANI,BOLOU - ANGIAMA,10-16-08-004,"AKPOGBENE, BOLOU - ANGIAMA",160,2652,15,57,77,0,5.1577748,6.1065906,0.09002015233639203,0.10658011204133604,21.0,33.5,54.5,16.5
DELTA,PATANI,BOLOU - ANGIAMA,10-16-08-005,"AMATEBE PRIMARY SCHOOL, AMATABE I",55,879,11,28,10,0,5.2241196,6.1896382,0.09117808753796916,0.10802956609721528,13.920000000000002,8.0,19.88,0.4
DELTA,PATANI,BOLOU - ANGIAMA,10-16-08-006,"AMATEBE PRIMARY SCHOOL,  AMATABE II",57,847,8,36,9,1,5.2241196,6.1896382,0.09117808753796916,0.10802956609721528,17.04,0.3200000000000003,20.92,0.64
DELTA,PATANI,UDUOPHORI,10-16-09-001,ESE PRIMARY SCHOOL,203,666,49,53,81,0,5.2241196,6.1896382,0.09117808753796916,0.10802956609721528,25.6,18.0,53.96,0.4
DELTA,PATANI,UDUOPHORI,10-16-09-002,OGBODU STREET,146,457,43,10,82,0,5.1406193,6.0520363,0.08972073237656614,0.1056279598852153,23.25,8.25,28.25,1.75
DELTA,PATANI,UDUOPHORI,10-16-09-003,OBAYEDO STREET,87,456,14,23,46,0,5.1406193,6.0520363,0.08972073237656614,0.1056279598852153,13.0,8.0,16.75,1.75
DELTA,PATANI,UDUOPHORI,10-16-09-004,ETABUKO  STREET,102,411,21,17,56,6,5.1406193,6.0520363,0.08972073237656614,0.1056279598852153,4.25,0.5,4.25,5.75
DELTA,PATANI,UDUOPHORI,10-16-09-005,UGBOHWRA HALL,173,635,43,46,70,0,5.2391478,6.200009,0.09144037910861737,0.1082105707032811,14.8,25.2,19.4,0.2
DELTA,PATANI,UDUOPHORI,10-16-09-006,BY  C.M.S.  CHURCH,106,291,22,21,52,0,5.2300332,6.2133934,0.0912812993286151,0.10844417255168505,6.0,2.0,42.0,0.0
DELTA,PATANI,UDUOPHORI,10-16-09-009,OTU  STREET,141,526,23,27,73,1,5.1406193,6.0520363,0.08972073237656614,0.1056279598852153,1.75,13.0,17.0,0.5
DELTA,PATANI,UDUOPHORI,10-16-09-010,OTU  STREET,141,526,21,6,40,0,5.1406193,6.0520363,0.08972073237656614,0.1056279598852153,4.25,13.25,24.25,1.75
DELTA,PATANI,UDUOPHORI,10-16-09-011,UDUOPHORI SECONDARY COMM. SCHOOL II,91,351,13,9,65,1,5.2391478,6.200009,0.09144037910861737,0.1082105707032811,21.200000000000003,19.2,13.399999999999999,1.0
DELTA,PATANI,ODORUBU/ADOBU/BOLOU APELEBRI,10-16-10-003,UDUOVIE  PRIMARY SCHOOL I,154,401,69,18,54,0,5.2241196,6.1896382,0.09117808753796916,0.10802956609721528,46.4,18.4,25.88,0.4
DELTA,PATANI,ODORUBU/ADOBU/BOLOU APELEBRI,10-16-10-004,UDUOVIE  PRIMARY SCHOOL II,132,639,72,17,31,0,5.2241196,6.1896382,0.09117808753796916,0.10802956609721528,49.519999999999996,19.439999999999998,1.9600000000000009,0.4
DELTA,PATANI,ODORUBU/ADOBU/BOLOU APELEBRI,10-16-10-006,ODURUBU  COLLEGE,202,691,90,23,75,0,5.2241196,6.1896382,0.09117808753796916,0.10802956609721528,68.24,13.200000000000003,47.72,0.4
DELTA,PATANI,ODORUBU/ADOBU/BOLOU APELEBRI,10-16-10-008,"ORIE PRIMARY SCHOOL, ADOBU II",126,738,31,38,53,1,5.2241196,6.1896382,0.09117808753796916,0.10802956609721528,6.879999999999999,2.3999999999999986,24.84,0.64
DELTA,PATANI,ODORUBU/ADOBU/BOLOU APELEBRI,10-16-10-010,BOLOU-APELEBIRI PRIMARY SCHOOL II,149,757,66,16,60,0,5.2241196,6.1896382,0.09117808753796916,0.10802956609721528,43.28,20.479999999999997,32.120000000000005,0.4
DELTA,PATANI,ODORUBU/ADOBU/BOLOU APELEBRI,10-16-10-011,BOLOU-APELEBIRI TOWN HALL,157,786,56,37,61,0,5.181142,6.03085,0.09042798691336405,0.10525818919390002,-1.0,-1.0,-1.0,-1.0
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-002,STADIUM/L.G. SECRETARIAT,130,541,16,87,11,1,5.8991559,5.6835987,0.10295969354344936,0.09919751067706944,3.478260869565217,30.956521739130437,12.869565217391305,0.5652173913043479
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-003,NEW SAPELE SECRETARIAT I,197,786,15,155,7,0,5.8780881,5.6930442,0.1025919910672977,0.09936236575156657,1.125,90.0,17.6875,7.0625
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-004,NEW SAPELE SECRETARIAT II,154,602,10,114,15,0,5.8780881,5.6930442,0.1025919910672977,0.09936236575156657,6.4375,46.4375,9.1875,7.0625
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-005,FRONT OF POLICE BARRACKS,151,807,11,105,16,1,5.8967722,5.6850224,0.10291809013006957,0.09922235892963009,1.064516129032258,45.74193548387097,15.06451612903226,0.5161290322580645
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-006,"CHUDE GRAMMAR SCHOOL, SAPELE I",172,847,9,141,14,0,5.8828249,5.7066566,0.10267466382330617,0.09959994695066503,5.199999999999999,25.400000000000006,4.4,1.4
DELTA,SAPELE,SAPELE URBAN  I,10-17-01-007,"CHUDE GRAMMAR SCHOOL, SAPELE II",172,828,16,137,10,2,5.8828249,5.7066566,0.10267466382330617,0.09959994695066503,3.1999999999999993,20.599999999999994,0.40000000000000036,1.0
