name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
lagos,2019-06-23,86.6,73.7,78.8,98.9,73.7,81.2,75.1,88.6,0.315,100,8.33,rain,0,0,23.9,12.5,226.1,1013.2,84.8,5.7,121,10.4,5,,2019-06-23T06:33:43,2019-06-23T19:03:31,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,65201099999"
lagos,2019-06-24,86,71.6,77.4,97.5,71.6,79.6,74.3,90.7,2.362,100,8.33,rain,0,0,23,11.4,287.9,1014.1,70.7,5.2,151.5,13.1,5,,2019-06-24T06:33:57,2019-06-24T19:03:43,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
lagos,2019-06-25,84.2,73.4,76.8,94.2,73.4,77.5,74.8,93.8,0.827,100,4.17,rain,0,0,18.3,10.5,216.5,1013.9,80.1,3.2,90.4,7.8,4,,2019-06-25T06:34:10,2019-06-25T19:03:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2019-06-26,79.2,71.7,77.2,79.2,71.7,77.2,74.7,92.3,0.214,100,58.33,rain,0,0,14.8,8.3,225.9,1014.7,91.8,4.2,109.5,9.6,4,,2019-06-26T06:34:24,2019-06-26T19:04:07,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65210099999,65213099999,remote,65201099999"
lagos,2019-06-27,82.5,73.1,78.1,90.8,73.1,79.6,74.3,88.4,0.965,100,8.33,rain,0,0,18.6,10.1,250.7,1014,95.6,5.7,95.5,8.3,4,,2019-06-27T06:34:37,2019-06-27T19:04:18,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"remote,65201099999"
lagos,2019-06-28,78.8,73.4,76.5,78.8,73.4,76.5,74.5,93.5,2.913,100,8.33,rain,0,0,15.4,11.4,242.4,1014.6,67.3,4.9,33.8,3,1,,2019-06-28T06:34:51,2019-06-28T19:04:29,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
lagos,2019-06-29,86,73.2,78.7,97.2,73.2,81.9,75.2,89.8,0,0,0,,0,0,16.3,11.4,238.6,1015.1,53.9,5.5,212.4,18.4,7,,2019-06-29T06:35:05,2019-06-29T19:04:39,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2019-06-30,86,76.6,80.1,99.4,76.6,84.1,76,87.7,0.008,100,4.17,rain,0,0,15.4,13.9,242.4,1015.9,63.7,5.6,179,15.5,7,,2019-06-30T06:35:19,2019-06-30T19:04:49,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
lagos,2019-07-01,81.4,77,78.2,87.5,77,79.6,75.7,92.3,1.024,100,4.17,rain,0,0,20.8,10.5,225.9,1014.3,58.3,5.2,193.8,16.7,7,,2019-07-01T06:35:33,2019-07-01T19:04:59,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2019-07-02,87.8,75.2,79.8,102.4,75.2,83.9,76.1,89.1,0,0,0,,0,0,20.6,11.4,236.7,1012.4,68.1,5.7,201.2,17.4,7,,2019-07-02T06:35:47,2019-07-02T19:05:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2019-07-03,86.1,76.6,80.4,98.2,76.6,85,76.4,88,0.028,100,12.5,rain,0,0,17.4,11.4,220.4,1012.5,54.8,5.9,202.8,17.6,7,,2019-07-03T06:36:00,2019-07-03T19:05:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2019-07-04,81.2,77,78.4,88.2,77,79.5,76.9,95.2,0.315,100,4.17,rain,0,0,15.4,9.2,237.6,1013.5,61,5.3,112.3,9.8,4,,2019-07-04T06:36:14,2019-07-04T19:05:25,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65203099999,DNMM,remote,65201099999"
lagos,2019-07-05,82.4,77,78.5,90.9,77,80,76.7,94.3,0.118,100,4.17,rain,0,0,15,10.3,246.9,1014.6,64.6,5.5,124.2,10.7,5,,2019-07-05T06:36:28,2019-07-05T19:05:32,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65213099999,DNMM,remote,65201099999"
lagos,2019-07-06,84.2,74.8,79.7,94.2,74.8,83.5,75.3,86.8,0,0,0,,0,0,19,9.2,264.2,1013.9,58.5,5.9,197.3,17,7,,2019-07-06T06:36:41,2019-07-06T19:05:39,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
lagos,2019-07-07,86,77,80.5,97.2,77,84.7,75.9,86.1,0.016,100,4.17,rain,0,0,26.6,11.6,242.2,1013.7,70.6,6,157.7,13.7,5,,2019-07-07T06:36:54,2019-07-07T19:05:45,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2019-07-08,84.3,73.4,78.7,92.5,73.4,81.3,73.8,85.5,0.157,100,4.17,rain,0,0,26.4,15,224.9,1015.2,56.5,5.9,134.3,11.4,5,,2019-07-08T06:37:07,2019-07-08T19:05:51,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
lagos,2019-07-09,86,76.6,80,95.2,76.6,83,74.4,83.6,0,0,0,,0,0,21.9,22.7,241.3,1016.3,50.8,6.1,137.2,11.8,5,,2019-07-09T06:37:20,2019-07-09T19:05:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2019-07-10,86.3,76.6,80.2,96.9,76.6,83.6,75.3,85.6,0,0,0,,0,0,20.4,13.9,241.5,1015.8,54.6,5.9,192,16.6,7,,2019-07-10T06:37:33,2019-07-10T19:06:01,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
lagos,2019-07-11,84.2,75.3,78.3,92.5,75.3,79.8,74.6,89,0.236,100,4.17,rain,0,0,19,15,246.2,1014.6,67.7,5.1,109.8,9.3,4,,2019-07-11T06:37:46,2019-07-11T19:06:05,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-07-12,78.8,73.4,76.2,78.8,73.4,76.2,74.5,94.3,0.157,100,8.33,rain,0,0,16.1,9.2,256.9,1015.4,66,4.8,21.6,1.8,1,,2019-07-12T06:37:58,2019-07-12T19:06:08,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-07-13,86,73.4,78.7,95.2,73.4,81.3,74.2,86.9,0.118,100,4.17,rain,0,0,19.7,10.3,225.9,1015.8,56.6,4.8,199.6,17.4,6,,2019-07-13T06:38:10,2019-07-13T19:06:11,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,65201099999"
lagos,2019-07-14,86,74.8,79.4,95.2,74.8,82.2,74.4,85.3,0,0,0,,0,0,19,11.4,256.4,1014.9,54.3,5.3,186.2,16.1,7,,2019-07-14T06:38:22,2019-07-14T19:06:13,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2019-07-15,83.8,75,78.2,90.6,75,79.6,74,87.1,0.031,100,4.17,rain,0,0,20.1,10.3,272.8,1013.7,62,5.7,94.9,8.2,4,,2019-07-15T06:38:33,2019-07-15T19:06:14,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-07-16,78.8,72.4,75.5,78.8,72.4,75.5,73.6,93.8,1.299,100,4.17,rain,0,0,17.7,11.4,267.6,1014.4,53.4,5.6,193.6,16.8,6,,2019-07-16T06:38:44,2019-07-16T19:06:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-07-17,87.4,70.8,78.4,97.1,70.8,81.4,73.6,85.9,0,0,0,,0,0,19.2,11.4,266.3,1015.2,50.2,5.4,239.7,20.7,8,,2019-07-17T06:38:55,2019-07-17T19:06:14,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2019-07-18,80.7,75.2,78,86.2,75.2,79.7,73.9,87.6,0.039,100,4.17,rain,0,0,24.2,8.1,267.7,1014.1,60.1,6.1,195.8,16.9,7,,2019-07-18T06:39:06,2019-07-18T19:06:13,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
lagos,2019-07-19,82.4,75.3,78.4,89.5,75.3,79.9,74.4,87.7,0.004,100,4.17,rain,0,0,23,10.3,247.1,1014.8,69.3,6.2,174,15.1,7,,2019-07-19T06:39:16,2019-07-19T19:06:12,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2019-07-20,83.4,73.5,77.7,90.9,73.5,78.5,74,88.6,0.266,100,41.67,rain,0,0,20.4,12.8,248.3,1014.6,88.6,6.1,127,10.9,4,,2019-07-20T06:39:25,2019-07-20T19:06:10,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-07-21,86,75.2,79.6,95.2,75.2,82.3,74,83.7,0,0,0,,0,0,21,12.8,251.7,1014.7,61.7,6.2,190.8,16.5,6,,2019-07-21T06:39:35,2019-07-21T19:06:07,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2019-07-22,87.8,65.9,79.4,95.9,65.9,82.5,73.4,83,0.039,100,4.17,rain,0,0,19.9,19.7,254.5,1014.8,55.5,6.2,220.4,19,7,,2019-07-22T06:39:44,2019-07-22T19:06:03,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-07-23,78.8,75.2,76.6,78.8,75.2,76.6,74.5,93.5,1.614,100,8.33,rain,0,0,19.9,10.3,263.2,1014.5,67.8,4.7,190.1,16.3,6,,2019-07-23T06:39:52,2019-07-23T19:05:58,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
lagos,2019-07-24,84.2,73.4,78,92.5,73.4,80.1,74.4,89,0.008,100,4.17,rain,0,0,18.8,10.3,253.4,1014,54.8,5.4,242.7,20.9,8,,2019-07-24T06:40:00,2019-07-24T19:05:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2019-07-25,86,74.1,78.9,96.1,74.1,81.7,74.4,86.6,0,0,0,,0,0,19.5,11.5,250.4,1014,65.7,5.4,168.6,14.6,7,,2019-07-25T06:40:08,2019-07-25T19:05:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2019-07-26,82.4,75.3,78.2,90.9,75.3,79.7,74.5,88.8,0.095,100,20.83,rain,0,0,19.7,12.1,252.2,1014.2,66.1,6.1,142.9,12.3,5,,2019-07-26T06:40:15,2019-07-26T19:05:40,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2019-07-27,80.9,75.2,77.7,87.1,75.2,78.7,75.4,92.8,0.039,100,4.17,rain,0,0,21.5,8.1,239.6,1014.3,74.9,5.2,161.5,13.8,6,,2019-07-27T06:40:22,2019-07-27T19:05:33,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
lagos,2019-07-28,80.6,75.2,77.3,85.5,75.2,77.7,74.8,92.4,1.929,100,8.33,rain,0,0,20.4,13.9,261.4,1013.6,71.4,5.5,156.7,13.3,6,,2019-07-28T06:40:28,2019-07-28T19:05:25,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2019-07-29,82.4,76.7,78.9,89.5,76.7,81.1,74.6,87.2,0.016,100,16.67,rain,0,0,17.9,11.4,254.4,1014.2,75.9,5.9,127.4,11,5,,2019-07-29T06:40:34,2019-07-29T19:05:16,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
lagos,2019-07-30,84.2,76.8,79.4,92.5,76.8,82.1,75,87,0,0,0,,0,0,22.4,16.1,250.6,1014.8,72.4,5.8,210.3,18.2,8,,2019-07-30T06:40:39,2019-07-30T19:05:06,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2019-07-31,84.2,75.5,79.1,92.5,75.5,81.4,74.5,86.2,0.323,100,8.33,rain,0,0,22.6,11.4,264.3,1014.4,64.4,5.9,211.6,18.2,7,,2019-07-31T06:40:44,2019-07-31T19:04:56,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,65201099999"
lagos,2019-08-01,84.2,73.4,78.6,90.8,73.4,80.6,73.7,85.5,0,0,0,,0,0,23,9.4,257.9,1013.9,59.7,5.8,160,13.9,7,,2019-08-01T06:40:49,2019-08-01T19:04:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2019-08-02,86,75.2,79.3,93.5,75.2,81.8,74,84.2,0.433,100,4.17,rain,0,0,23,12.8,263.6,1014.2,66.7,5.8,177.2,15.2,7,,2019-08-02T06:40:53,2019-08-02T19:04:33,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
lagos,2019-08-03,80.9,76,78.3,86.2,76,79.5,73.9,86.5,0.02,100,4.17,rain,0,0,19,15,246.9,1015,68.1,5.5,161.2,13.9,6,,2019-08-03T06:40:56,2019-08-03T19:04:20,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
lagos,2019-08-04,84.2,75.2,79,92.5,75.2,81.1,73.9,84.6,0,0,0,,0,0,22.4,15,246.1,1016,58.6,5.6,217,18.6,8,,2019-08-04T06:40:59,2019-08-04T19:04:07,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2019-08-05,84.2,73.8,78.4,92.1,73.8,80.3,73.6,85.7,0,0,0,,0,0,21,16.1,238.2,1015.6,67.7,5.9,172.1,14.8,7,,2019-08-05T06:41:02,2019-08-05T19:03:53,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2019-08-06,86,75.2,79.5,93.5,75.2,82.2,73.7,83.1,0,0,0,,0,0,23,10.3,239.2,1016.4,66.3,5.9,239.9,20.9,8,,2019-08-06T06:41:04,2019-08-06T19:03:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2019-08-07,86,74.3,79.4,93.5,74.3,81.9,73.7,83.4,0,0,0,,0,0,22.6,9.2,259.7,1016.8,48.5,6.1,228.7,19.8,7,,2019-08-07T06:41:05,2019-08-07T19:03:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2019-08-08,84.2,73.8,78.1,90.9,73.8,79.7,73.5,86.1,0,0,0,,0,0,21.9,12.8,251.2,1016.2,64.2,6.2,121.4,10.6,5,,2019-08-08T06:41:06,2019-08-08T19:03:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2019-08-09,80.6,75.1,77.9,86.2,75.1,78.9,73.9,87.8,0.043,100,4.17,rain,0,0,22.6,13.2,253.7,1016.8,68.5,6,170.7,14.7,6,,2019-08-09T06:41:07,2019-08-09T19:02:49,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-08-10,84.2,73.4,78,91.7,73.4,79.6,73.9,88,0.157,100,8.33,rain,0,0,20.1,15,251.2,1017.2,57.9,5.3,183.5,15.9,7,,2019-08-10T06:41:07,2019-08-10T19:02:32,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,65201099999"
lagos,2019-08-11,86,75.2,79.3,93.5,75.2,82,73.2,82.5,0.004,100,4.17,rain,0,0,25.1,11.4,260.5,1015.9,60.5,6.2,226.1,19.6,7,,2019-08-11T06:41:07,2019-08-11T19:02:14,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
lagos,2019-08-12,84.2,73.7,78.2,90.9,73.7,80.3,73,84.4,0.012,100,12.5,rain,0,0,23.5,11,247.6,1014.4,56.1,6.2,231.6,20.1,8,,2019-08-12T06:41:06,2019-08-12T19:01:55,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
lagos,2019-08-13,82.4,75.2,77.2,89.5,75.2,77.5,74,89.9,1.142,100,4.17,rain,0,0,21.7,10.7,241.6,1013.9,62,5.6,186.5,16,7,,2019-08-13T06:41:04,2019-08-13T19:01:35,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2019-08-14,86,75.2,79.6,95.2,75.2,82.3,73.8,83.2,0.024,100,16.67,rain,0,0,23.5,12.8,234.9,1015,60.5,6.1,230.6,19.8,8,,2019-08-14T06:41:03,2019-08-14T19:01:15,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2019-08-15,86,73.2,78.5,97.2,73.2,81.1,74,86.6,0,0,0,,0,0,22.6,15,239.2,1015.4,54.5,5.9,236.4,20.5,8,,2019-08-15T06:41:00,2019-08-15T19:00:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2019-08-16,82.4,58.9,77.3,89.5,58.9,79.1,73,87.1,0.012,100,8.33,rain,0,0,24.6,24.2,235.6,1014.8,59.1,6.1,213.1,18.4,8,,2019-08-16T06:40:58,2019-08-16T19:00:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-08-17,87.8,74.3,78.8,95.9,74.3,81.1,73.4,84.4,0,0,0,,0,0,21.9,10.3,233.3,1014.1,55.7,6.2,219.9,18.9,8,,2019-08-17T06:40:55,2019-08-17T19:00:11,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2019-08-18,87.8,73.4,79.6,95.9,73.4,82.3,73.3,82.3,0,0,0,,0,0,23.7,12.8,261.5,1013.5,50.8,6.1,234.1,20.2,8,,2019-08-18T06:40:51,2019-08-18T18:59:49,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2019-08-19,86,71.5,79.8,93.5,71.5,82.2,73.2,80.8,0.004,100,4.17,rain,0,0,23.9,13.9,244.8,1013.7,61.6,6.2,186.2,16,6,,2019-08-19T06:40:47,2019-08-19T18:59:25,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
lagos,2019-08-20,84.2,76,78.6,92.5,76,80.3,74.8,88.2,0.275,100,8.33,rain,0,0,22.1,13.6,246.3,1014,66.9,5.5,225.8,19.4,8,,2019-08-20T06:40:43,2019-08-20T18:59:02,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-08-21,84.2,73.3,78.8,92.5,73.3,81.5,74.8,88,0.008,100,8.33,rain,0,0,20.1,21.9,241.5,1014.8,59.1,6.1,188,16.2,7,,2019-08-21T06:40:38,2019-08-21T18:58:38,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-08-22,84.3,76.8,79.9,90.9,76.8,82.5,74,82.9,0.004,100,4.17,rain,0,0,22.4,15,248.2,1014.3,61.9,6.2,174.6,15.1,8,,2019-08-22T06:40:33,2019-08-22T18:58:13,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,65213099999,DNMM,65201099999"
lagos,2019-08-23,81.1,76.8,78.7,86.1,76.8,80.5,73.3,83.7,0,0,0,,0,0,22.8,47.7,248.1,1015.5,65.6,6.1,130.1,11.2,5,,2019-08-23T06:40:27,2019-08-23T18:57:48,0.75,Partially cloudy,Partly cloudy throughout the day.,wind,"VRJU8,DNMM,65201099999"
lagos,2019-08-24,87.8,75,79.5,95.9,75,81.8,73.6,82.8,0.043,100,8.33,rain,0,0,20.8,16.2,241.8,1015.7,67.7,5.8,154.6,13.4,6,,2019-08-24T06:40:21,2019-08-24T18:57:22,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2019-08-25,86,76.5,78.9,93.5,76.5,80.8,74.2,85.8,0,0,0,,0,0,20.8,12.1,243.7,1015.9,66.6,6.2,188.7,16.3,7,,2019-08-25T06:40:15,2019-08-25T18:56:56,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
lagos,2019-08-26,86.1,75.2,79.1,95.2,75.2,81.7,74.2,85.5,0.008,100,4.17,rain,0,0,20.4,11.4,254.9,1015.8,66.8,5.9,176.3,15.1,8,,2019-08-26T06:40:08,2019-08-26T18:56:29,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
lagos,2019-08-27,84.3,75,78.8,91.4,75,80.9,74,85.6,0,0,0,,0,0,18.6,10.3,241.2,1015.5,59.4,5.9,185.4,16,7,,2019-08-27T06:40:01,2019-08-27T18:56:02,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2019-08-28,86,75.7,79.8,93.5,75.7,82.4,73.9,82.9,0,0,0,,0,0,19.2,13.9,236.8,1015.3,54,6.1,166.6,14.5,6,,2019-08-28T06:39:53,2019-08-28T18:55:35,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2019-08-29,87.8,75.9,80.7,97.8,75.9,84,73.9,80.7,0.008,100,4.17,rain,0,0,17,11.4,216.7,1015.1,57.6,5.9,239,20.7,8,,2019-08-29T06:39:46,2019-08-29T18:55:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
lagos,2019-08-30,87.8,75,79.5,97.8,75,82.1,74,84,0.118,100,4.17,rain,0,0,34.4,17.2,253.6,1014.4,62.2,5.9,161.9,13.9,7,,2019-08-30T06:39:38,2019-08-30T18:54:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,65202099999,DNMM,remote,65201099999"
lagos,2019-08-31,85.6,77,80.1,94.8,77,83.5,74.7,83.9,0,0,0,,0,0,22.6,11.4,233.5,1013.2,76.9,6.2,175,15,7,,2019-08-31T06:39:29,2019-08-31T18:54:10,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65213099999,DNMM,65201099999"
lagos,2019-09-01,84.5,75.2,77.9,90.8,75.2,78.5,73.8,87.5,0.115,100,33.33,rain,0,0,20.6,15,242.5,1012,82.3,6.2,80.8,7,3,,2019-09-01T06:39:21,2019-09-01T18:53:41,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
lagos,2019-09-02,86,76.4,79.7,95.2,76.4,82.8,74.7,85.1,0.039,100,4.17,rain,0,0,19.7,12.8,222.7,1013.3,63.2,6.1,222.7,19.2,8,,2019-09-02T06:39:12,2019-09-02T18:53:11,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2019-09-03,82.5,64.3,77.8,89.7,64.3,79.4,73.8,88,0.036,100,25,rain,0,0,14.5,17.2,232,1015,63.1,5.6,201.6,17.3,7,,2019-09-03T06:39:03,2019-09-03T18:52:42,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
lagos,2019-09-04,80.1,62.5,76.8,85.3,62.5,77,73.3,89,1.131,100,70.83,rain,0,0,17,27.7,259.1,1014.1,90.5,5.1,73.3,6.1,3,,2019-09-04T06:38:54,2019-09-04T18:52:12,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2019-09-05,81.4,62.5,77.6,87.8,62.5,79.1,73.7,87.8,0.253,100,54.17,rain,0,0,20.8,34.4,242,1013.5,89.7,6.2,165.4,14.2,6,,2019-09-05T06:38:44,2019-09-05T18:51:42,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,remote"
lagos,2019-09-06,84.1,71.6,77.4,92.4,71.6,79,74.3,90.5,1.654,100,4.17,rain,0,0,20.6,11.5,264.1,1014,77.6,4.9,124.5,10.9,4,,2019-09-06T06:38:34,2019-09-06T18:51:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2019-09-07,86,73.4,78.2,94.3,73.4,80.4,74.3,88.4,0.016,100,8.33,rain,0,0,18.1,11.2,246,1014.6,58.1,5.7,195.6,16.8,7,,2019-09-07T06:38:25,2019-09-07T18:50:40,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
lagos,2019-09-08,86,74.8,79.4,95.2,74.8,81.9,74.5,85.5,0.039,100,4.17,rain,0,0,17.9,10.3,243.7,1015.6,60.2,6.2,165.5,14.4,6,,2019-09-08T06:38:14,2019-09-08T18:50:09,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
lagos,2019-09-09,87.8,75.2,80.2,97.8,75.2,83.4,74.7,84,0,0,0,,0,0,19.7,15,248.9,1015.2,64.3,6.2,187.1,16.1,7,,2019-09-09T06:38:04,2019-09-09T18:49:38,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
