State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude
OSUN,AYEDIRE,ILEOGBO  I,29-04-05-004,"N.U. D. SCHOOL, ILEOGBO I",230,526,158,6,65,0,7.6274066,4.2366117
OSUN,AYEDIRE,ILEOGBO  I,29-04-05-005,"N.U. D. SCHOOL, ILEOGBO II",161,370,110,0,48,0,7.6274066,4.2366117
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-003,ALARAN OPEN SPACE,378,755,161,0,216,0,7.6174921,4.2671149
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-004,"COURT HALL, ILEOGBO",352,768,151,1,199,0,7.5221507,4.4443581
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-005,ALAWE OPEN SPACE,297,688,106,0,191,0,7.6748215,4.2524957
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-002,IDI-OGUN OPEN SPACE,368,808,133,0,229,0,7.6174921,4.2671149
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-003,"COMPREHENSIVE HEALTH CENTRE, ILEOGBO",368,817,200,1,164,0,7.6167,4.25
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-004,AGE'S COMPD. ILEOGBO,353,797,173,6,169,0,7.6174921,4.2671149
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-002,"AFRICAN CHURCH AREA, OPEN SPACE",372,824,145,2,221,0,7.5994492,4.2803764
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-003,GBOGBO OPEN SPACE,358,764,149,1,208,0,7.6174921,4.2671149
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-004,AYI OPEN SPACE,379,947,164,6,205,0,7.7688866,4.5403826
OSUN,AYEDIRE,KUTA  I,29-04-09-001,"COURT HALL, KUTA",310,800,157,1,151,0,7.645954,4.286028
OSUN,AYEDIRE,KUTA  I,29-04-09-003,ALAGBEDE'S COMPD. KUTA,316,650,122,2,191,0,7.6476286,4.2884381
OSUN,AYEDIRE,KUTA  I,29-04-09-004,"DISPENSARY, KUTA",223,504,124,0,97,0,7.6337126,4.1754055
OSUN,AYEDIRE,KUTA  I,29-04-09-005,OLUNLADE OPEN SPACE,336,740,148,0,186,0,7.6476286,4.2884381
OSUN,AYEDIRE,KUTA  II,29-04-10-002,"A/C METHODIST PRY SCHOOL, RAILWAY STATION",148,384,97,2,48,0,7.8268918,4.8352376
OSUN,AYEDIRE,KUTA  II,29-04-10-004,"C.M.S SCHOOL, ILORO",253,563,101,0,151,0,7.6370426,4.2852554
OSUN,AYEDIRE,KUTA  II,29-04-10-005,ODE OOSA OPEN SPACE,312,698,182,0,125,0,7.6476286,4.2884381
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-001,ST. PHILIP'S PRY. SCHOOL,180,407,63,8,105,0,7.9455242,4.7832546
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-004,LEGIRI,138,294,65,2,81,0,7.9806746,4.795053
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-005,ST. NICHOLAS PRY. SCHOOL,121,213,49,3,68,0,7.9524771,4.7879026
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-006,ODOHUN,138,243,38,2,68,0,7.9806746,4.795053
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-007,BRICK LAYER'S HALL,116,234,46,2,66,0,7.9481851,4.8079908
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-009,OKE AKANGBE,106,202,40,3,61,0,7.9806746,4.795053
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-004,COURT HALL/TOWN HALL,153,337,68,3,72,0,7.2636768,5.2036759
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-006,OBADA MARKET,106,202,38,1,67,0,7.5532135,4.4012086
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-007,ALAFE OKERO,124,246,58,2,62,0,7.9433474,4.7931105
OSUN,BOLUWADURO,OKE-OTAN,29-05-03-001,EJEMU ORORO,192,406,68,2,119,0,7.9481851,4.8079908
OSUN,BOLUWADURO,GBELERU OBAALA I,29-05-04-005,TOWN HALL,164,449,54,0,82,0,7.9067283,4.8153467
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-001,ESILE RECREATION HALL I,180,426,88,2,83,0,7.2687953,5.1681924
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-005,ARAGBA VILLAGE,39,78,26,0,12,0,7.9481851,4.8079908
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-006,KAJOLA/OGUNDEJI VILLAGE,129,229,67,0,58,0,7.9481851,4.8079908
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-008,BUDO KIRIJI VILLAGE,126,243,72,0,56,0,7.9088503,4.8073104
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-003,ILORO MARKET SQUARE,162,366,75,6,78,0,7.9105832,4.8164052
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-004,COOPERATIVE HALL,118,287,42,6,67,0,7.9481851,4.8079908
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-006,IREPODUN VILLAGE,92,172,41,0,48,0,7.8986747,4.8416936
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-007,ARAROMI EDI VILLAGE,92,180,36,0,41,0,7.8986747,4.8416936
OSUN,BOLUWADURO,ERIPA,29-05-07-001,BAPTIST DAY SCHOOL,159,396,76,0,78,0,7.9051929,4.8722301
OSUN,BOLUWADURO,ERIPA,29-05-07-002,"PALACE AREA, OPEN SPACE",159,337,68,0,90,0,7.6258042,4.7403013
OSUN,BOLUWADURO,ERIPA,29-05-07-003,TOWN HALL,173,504,77,0,88,0,7.9405223,4.7429507
OSUN,BOLUWADURO,ERIPA,29-05-07-004,POLICE POST,236,561,61,5,163,0,7.9385996,4.7275114
OSUN,BOLUWADURO,ERIPA,29-05-07-005,OLD MATERNITY CENTRE,130,345,80,0,49,0,7.9286295,4.6774216
OSUN,BOLUWADURO,ERIPA,29-05-07-006,COMMUNITY GRAMMAR SCHOOL,227,538,80,1,140,0,8.0125341,4.6470817
OSUN,BOLUWADURO,ERIPA,29-05-07-007,GAA AMODU,82,159,28,1,50,0,7.9481851,4.8079908
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-003,COMMUNITY PRIMARY SCHOOL,169,351,65,3,94,0,7.835412,4.9221395
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-004,AJEBANDELE VILLAGE,71,146,47,0,23,0,7.0939563,5.1859
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-006,IGBO NLA AYETORO,71,175,29,0,40,0,7.9481851,4.8079908
OSUN,BOLUWADURO,IRESI  I,29-05-09-001,OJA OBA SQUARE,233,460,89,0,139,0,7.9363755,4.8528473
OSUN,BOLUWADURO,IRESI  I,29-05-09-003,SABO OLOBI,218,482,110,0,99,0,7.9363755,4.8528473
OSUN,BOLUWADURO,IRESI  I,29-05-09-005,OGBON ODO ODE,200,382,66,0,123,0,7.9363755,4.8528473
OSUN,BOLUWADURO,IRESI  I,29-05-09-007,OROKORO PRY. SCHOOL,193,424,91,1,91,0,7.9363755,4.8528473
OSUN,BOLUWADURO,IRESI  II,29-05-10-002,OBADA MARKET SQUARE,167,356,86,2,76,0,8.0916885,4.7042458
OSUN,BOLUWADURO,IRESI  II,29-05-10-003,N.U.D PRY. SCHOOL,184,381,64,7,107,0,7.9363755,4.8528473
OSUN,BOLUWADURO,IRESI  II,29-05-10-005,IKIFIN POSTAL AGENCY,131,276,53,6,68,0,7.9367955,4.8277016
OSUN,BOLUWADURO,IRESI  II,29-05-10-007,CARPENTERS' HALL,126,280,61,1,61,0,7.9375158,4.8450887
OSUN,BOLUWADURO,IRESI  II,29-05-10-008,IGBONKA VILLAGE,218,412,82,1,132,0,7.9363755,4.8528473
OSUN,BOLUWADURO,IRESI  II,29-05-10-009,OBUKE VILLAGE,136,275,71,0,63,0,7.9363755,4.8528473
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-002,"L.A. SCHOOL, POPO",313,911,215,9,72,0,7.8879761,4.6738519
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-003,N.E. P. A,273,701,182,1,77,0,7.9120005,4.6923071
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-004,OKE OSUN,281,750,186,0,85,0,7.9120005,4.6923071
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-005,OKE - AGBO,317,880,245,1,68,0,7.9051228,4.6842388
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-006,AROMADU I,407,939,252,1,117,0,7.9120005,4.6923071
OSUN,BORIPE,OLOTI IRAGBIJI,29-06-01-007,AROMADU II,253,613,192,0,58,0,7.9120005,4.6923071
OSUN,BORIPE,OJA - OBA,29-06-02-001,ARUGBA OJOMU SQUARE IRAGBIJI,279,750,239,0,28,0,7.9037937,4.6896095
OSUN,BORIPE,OJA - OBA,29-06-02-002,TOWN HALL IRAGBIJI,314,750,252,2,57,0,7.898978,4.7011229
OSUN,BORIPE,OJA - OBA,29-06-02-003,BAPTIST PRY SCHOOL IRAGBIJI,283,750,195,3,76,0,7.9019639,4.6907876
OSUN,BORIPE,OJA - OBA,29-06-02-004,JAGUN HALL IRAGBIJI,362,836,270,0,75,0,7.9038344,4.6869486
OSUN,BORIPE,OJA - OBA,29-06-02-005,TINUBU FAGBEMI IRAGBIJI,330,744,254,0,70,0,7.9048,4.6891
OSUN,BORIPE,OJA - OBA,29-06-02-006,OSOLO HALL IRAGBIJI,370,827,257,2,106,0,7.9056559,4.6872779
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-001,"METHODIST PRYMARY SCHOOL, IRAGBIJI",331,926,256,0,71,0,7.894835,4.70189
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-002,C. A.C. PRY. SCHOOL,290,750,167,2,84,0,7.9051582,4.6787274
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-003,ARAROMI,311,750,223,0,67,0,7.9392807,4.7206101
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-005,EGBEDA VILLAGE II,238,753,211,1,14,0,7.9120005,4.6923071
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-006,AYEKALE VILLAGE,263,1149,222,0,29,0,7.7826709,4.5418141
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-007,ELEESUN VILLAGE I,204,437,0,0,0,0,7.7616469,4.6012166
OSUN,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-009,"L.A. SCHOOL, EESADEE",394,951,320,0,67,0,7.7787378,4.5828616
OSUN,BORIPE,ISALE-OYO,29-06-04-001,"N.U.D. PRIMARY SCHOOL, IRAGBIJI",300,750,237,3,52,0,7.9346205,4.7184955
OSUN,BORIPE,ISALE-OYO,29-06-04-002,PRY. HEALTH CENTRE,347,854,252,1,86,0,7.8167,4.7332
OSUN,BORIPE,ISALE-OYO,29-06-04-003,K  & S PRY. SCHOOL,331,860,247,1,70,0,43.4847978,-80.5275346
OSUN,BORIPE,ISALE-OYO,29-06-04-004,OJUDE ORORUWO,270,771,191,0,67,0,8.1253872,4.2420938
OSUN,BORIPE,ISALE-OYO,29-06-04-005,ALADE MARKET,375,928,276,0,92,0,7.9023485,4.6853045
OSUN,BORIPE,AGBA,29-06-05-001,HOLY APOSTLE AAGBA,330,843,150,6,171,1,7.8935611,4.6960756
OSUN,BORIPE,AGBA,29-06-05-002,TOWN HALL AAGBA,246,517,136,2,104,0,7.898978,4.7011229
OSUN,BORIPE,AGBA,29-06-05-003,BASHORUN SQUARE,330,730,134,6,187,0,7.8944172,4.7017884
OSUN,BORIPE,AGBA,29-06-05-004,N.U.D SCHOOL,282,622,112,7,161,0,7.8808465,4.6669567
OSUN,BORIPE,AGBA,29-06-05-005,METHODIST PRY SCHOOL AAGBA,282,665,127,5,146,0,7.894835,4.70189
OSUN,BORIPE,AGBA,29-06-05-007,OLUKORO VILLAGE,135,260,54,0,75,0,7.9602357,4.6812086
OSUN,BORIPE,AGBA,29-06-05-008,ERINWO VILLAGE,217,581,113,1,99,0,7.9120005,4.6923071
OSUN,BORIPE,ORORUWO,29-06-06-001,R.C.M. ORORUWO I,241,553,137,0,98,0,7.8787711,4.6925284
OSUN,BORIPE,ORORUWO,29-06-06-003,MARKET SQUARE,327,777,149,4,165,0,7.8962035,4.7079407
OSUN,BORIPE,ORORUWO,29-06-06-005,"ST. LUKE'S PRY. SCHOOL, ORORUWO",336,741,162,12,141,1,7.9352081,4.7303254
OSUN,BORIPE,ADA I,29-06-07-001,ST. ANDREW PRY. SCHOOL ADA,384,905,209,10,147,0,43.7449051,-79.5820281
OSUN,BORIPE,ADA I,29-06-07-003,"PEOPLE'S BANK, ADA",300,841,135,4,153,0,43.467728,-80.519207
OSUN,BORIPE,ADA I,29-06-07-004,"JAGUN OSOLO, ADA",279,767,143,2,130,1,7.8958,4.7112
OSUN,BORIPE,ADA I,29-06-07-005,"OJOMU COMPOUND, ADA",231,734,109,1,115,2,7.8957,4.7112
OSUN,BORIPE,ADA I,29-06-07-006,"OLUODE COMPOUND, ADA",306,733,149,1,148,0,7.3241893,4.1846569
OSUN,BORIPE,ADA II,29-06-08-001,BAPTIST SCHOOL  ADA,248,557,87,10,132,1,7.8946335,4.709803
OSUN,BORIPE,ADA II,29-06-08-002,ILE ALADE ADA,261,647,119,1,133,0,7.6539799,4.9195154
OSUN,BORIPE,ADA II,29-06-08-005,L.A. SCHOOL ADA,296,779,157,7,121,0,7.8866484,4.7151223
OSUN,BORIPE,ADA II,29-06-08-006,OKE BAALE ADA,256,579,137,0,114,1,7.8943191,4.7062656
OSUN,BORIPE,ISALE ASA IREE,29-06-09-001,R.C.M. SCHOOL IREE,197,754,83,4,107,0,7.934956,4.731154
OSUN,BORIPE,ISALE ASA IREE,29-06-09-002,OKE MAYE,102,252,44,5,42,0,7.92352,4.72454
OSUN,BORIPE,ISALE ASA IREE,29-06-09-003,MOTOR PARK,227,924,78,3,144,0,7.9372599,4.7272271
OSUN,BORIPE,ISALE ASA IREE,29-06-09-004,SALEM SCHOOL,250,993,131,8,98,0,7.9357129,4.7244026
OSUN,BORIPE,ISALE ASA IREE,29-06-09-005,"BAPTIST HIGH SCHOOL I, IREE",132,750,55,14,58,0,7.8946335,4.709803
OSUN,BORIPE,ISALE ASA IREE,29-06-09-008,"BAPTIST WELFARE CENTRE, IREE",198,746,71,12,103,0,7.9349237,4.7258235
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-001,"MATERNITY, CENTRE, IREE",233,806,97,2,128,0,7.9356265,4.7123862
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-002,"DISPENSARY CENTRE, IREE",238,774,95,3,135,0,7.942495,4.725517
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-003,"N.U.D. PRY. SCHOOL, IREE",128,750,49,6,67,0,7.9346205,4.7184955
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-004,"NEW POST OFFICE, IREE",164,792,59,6,91,0,7.9356057,4.7234127
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-005,"BAALE ITAKE, IREE",263,726,0,0,0,0,7.92352,4.72454
OSUN,BORIPE,OKE ESA/OKE OGI,29-06-10-007,ANWAR ULDEEN SCHOOL IREE,207,513,79,0,121,0,7.946404,4.722843
OSUN,BORIPE,OKE AREE,29-06-11-001,"POLY. STAFF. SCHOOL, IREE",128,323,8,120,2,0,7.92352,4.72454
OSUN,BORIPE,OKE AREE,29-06-11-002,"COURT HALL, IREE",199,927,92,6,88,0,8.0197744,4.6730947
OSUN,BORIPE,OKE AREE,29-06-11-003,"OLD POST OFFICE, IREE",134,757,58,4,72,0,7.92352,4.72454
OSUN,BORIPE,OKE AREE,29-06-11-005,"IYAJI LAGBEDU, IREE",281,790,121,3,148,0,7.92352,4.72454
OSUN,BORIPE,OKE AREE,29-06-11-006,"IYAJI ASALU, IREE",202,569,105,5,90,1,7.92352,4.72454
OSUN,BORIPE,OKE AREE,29-06-11-007,"BAPTIST PRY. SCHOOL, IREE",211,623,113,3,93,0,7.9019639,4.6907876
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-001,BESIDE FUNMI COSMETICS,200,450,68,1,129,0,7.7407855,4.4358238
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-006,BATETU COMP.,210,638,94,3,103,2,7.7407855,4.4358238
OSUN,EDE NORTH,OLABA/ATAPARA,29-07-01-010,"16B, OJULAREDE STREET, ALAWO COMPD.",190,364,107,3,76,0,7.7435349,4.4330493
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-003,FED. POLYTECHNIC IN FRONT OF RAMAT HALL,193,668,53,33,95,1,7.734821,4.4252272
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-004,"C.A.C. PRY. SCHOOL, TALAFIA",257,673,68,7,168,0,7.7362693,4.425444
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-005,"L.A. PRY. SCHOOL, ADOGBE",224,573,52,6,49,1,7.7362693,4.425444
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-006,12 BISIKU LANE,175,391,49,0,122,0,7.7415139,4.4299391
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-008,BESIDE LAWYER MOGAJI'S HOUSE,251,513,51,2,192,0,7.540581,4.4028039
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-009,ABOGUNDE COMP.,217,731,36,4,176,3,7.7402759,4.4282241
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-010,ABOGUNDE COMP. (OPEN SPACE),158,409,46,4,104,0,7.7402759,4.4282241
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-012,"53 SAGBA AREA, OPP. SAGBA MOSQUE",150,401,38,0,98,0,7.7447315,4.4314182
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-014,OPEN SPACE ONISO COMP.,157,273,20,2,110,0,7.7402759,4.4282241
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-015,IYAAGBA KUBIYA COMP.,179,347,52,1,121,0,7.7402759,4.4282241
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-016,ADO INAJA COMP.,149,432,44,1,100,0,7.7322421,4.5160866
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-018,ALAGBEDE COMP.,137,322,49,0,85,0,7.7402759,4.4282241
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-020,AREJA COMP.,99,257,27,0,72,0,7.7402759,4.4282241
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-021,OSORUNDUN COMP.,71,117,20,0,50,0,7.7402759,4.4282241
OSUN,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-022,INFRONT OF OLUGAN MOSQUE,243,743,39,6,192,0,7.7402759,4.4282241
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-002,ODUNAYE SQUARE,228,444,91,0,124,0,7.7367541,4.4352618
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-003,ARANYIN SQUARE,215,479,112,1,94,0,7.7367541,4.4352618
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-004,OPEN SPACE IN FRONT OF BAALE ILE ARANYIN( ARANYIN SQUARE,332,750,287,0,23,0,7.7349278,4.4439365
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-005,AWORO COMPD.,163,347,65,0,94,0,7.7369074,4.4295002
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-008,OLUKOLO (IDI-OSE),185,369,62,0,120,0,7.7521577,4.5231516
OSUN,EDE NORTH,OLOGUN/AGBAAKIN,29-07-03-012,ADODO COMPOUND,197,403,70,1,120,0,7.7349042,4.4439029
OSUN,EDE NORTH,OLUSOKUN,29-07-04-002,BARA OKUSEHINDE COMPOUND,328,656,80,5,235,2,7.7349042,4.4439029
OSUN,EDE NORTH,OLUSOKUN,29-07-04-003,KUMOMI JUNCTION COMP.,232,537,56,0,161,0,7.734785,4.4339114
OSUN,EDE NORTH,OLUSOKUN,29-07-04-004,"Y.T.D. SCHOOL, OJORO",290,750,96,9,182,0,7.7162288,4.4241025
OSUN,EDE NORTH,OLUSOKUN,29-07-04-006,ABERE I,286,948,91,26,156,2,7.7341744,4.5160396
OSUN,EDE NORTH,OLUSOKUN,29-07-04-008,IFAOSUN,217,578,42,9,163,0,7.7521577,4.5231516
OSUN,EDE NORTH,OLUSOKUN,29-07-04-009,OLUSOKUN COMPD.,438,895,139,4,236,5,7.7451179,4.5057333
OSUN,EDE NORTH,OLUSOKUN,29-07-04-010,IDIOMO APENA COMPD.,422,791,150,4,261,0,7.7369074,4.4295002
OSUN,EDE NORTH,ALUSEKERE,29-07-05-001,ISEKI OLOTI,303,642,62,3,223,2,7.7349042,4.4439029
OSUN,EDE NORTH,ALUSEKERE,29-07-05-002,ALUSEKERE JUNCTION,297,549,0,0,0,0,7.7349042,4.4439029
OSUN,EDE NORTH,ALUSEKERE,29-07-05-003,"L.A. PRY. SCHOOL, ALUSEKERE",415,861,100,3,304,0,7.7361079,4.4444191
OSUN,EDE NORTH,ALUSEKERE,29-07-05-004,"OWODE COMM. PRY SCHOOL,",771,2543,217,147,380,2,7.7152334,4.4860075
OSUN,EDE NORTH,ALUSEKERE,29-07-05-005,"L.A. PRY. SCHOOL, KAJOLA",275,732,69,22,179,0,7.7179486,4.4487637
OSUN,EDE NORTH,ALUSEKERE,29-07-05-006,LAPELEKE SQUARE I,125,275,24,0,99,0,7.7349042,4.4439029
OSUN,EDE NORTH,ALUSEKERE,29-07-05-007,LAPELEKE SQUARE II (OPEN SPACE),170,293,51,2,110,0,7.7349042,4.4439029
OSUN,EDE NORTH,ALUSEKERE,29-07-05-011,OPEN SPACE ABA OLASUPO,161,257,32,0,123,0,7.7349278,4.4439365
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-001,"L.A. PRY. SCHOOL, AGBONGBE",209,494,66,4,134,0,7.7455333,4.4396342
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-004,OPEN SPACE BETH-AFRICA CHURCH SCHOOL,245,557,81,9,145,0,7.7427734,4.4397585
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-005,AKINLADE SQUARE (ONIMALU),277,640,114,3,151,0,7.7790228,4.5665057
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-006,OSUN AGBENI JUNCTION,285,659,113,5,160,0,7.7063928,4.457134
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-007,ELERIN JUNCTION (OPP. MOSQUE),179,515,50,0,114,0,7.7772893,4.5656579
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-008,ELERIN JUNCTION (OPEN SPACE),136,362,42,1,87,0,7.7447582,4.4370596
OSUN,EDE NORTH,SABO/AGBONGBE I,29-07-06-009,AJIBOLU SQUARE EDE,232,489,61,0,165,0,7.7564943,4.4542311
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-001,BESIDE EBELOMO IND.,194,750,50,14,0,127,7.7447582,4.4370596
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-002,GARAGE:  ENTRANCE( OKE GADA),258,694,72,11,164,2,7.6969459,4.5102385
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-003,GARAGE ENTRANCE OKE GADA OPEN SQUARE,209,575,53,3,149,0,7.7499023,4.4365883
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-004,12 ARMY BARRACK'S ROAD,277,845,22,12,160,1,7.7608749,4.4333962
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-006,BARRACKS JUNCTION,206,750,69,22,107,1,7.7564943,4.4542311
OSUN,EDE NORTH,SABO/AGBONGBE II,29-07-07-010,MAPO AROGUN COMM. HIGH SCHOOL,347,907,93,20,220,2,7.7162288,4.4241025
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-001,CUSTOMARY COURT,177,581,69,9,99,0,7.6238576,4.7439453
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-002,"10, OTUN OMIDE SQUARE",206,439,0,0,0,0,7.7378545,4.4320054
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-006,150A STATION ROAD EDE,207,472,47,4,151,0,7.7174237,4.4457935
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-010,PERE LANE I,205,520,74,0,130,0,7.7360131,4.4354258
OSUN,EDE NORTH,ISIBO/BUARI-ISOLA,29-07-08-011,PERE LANE II OPEN SPACE,195,396,68,4,121,0,7.7360131,4.4354258
OSUN,EDE NORTH,APASO,29-07-09-002,INFRONT OTANIOKU COMP.,186,352,55,1,127,0,7.7367541,4.4352618
OSUN,EDE NORTH,APASO,29-07-09-005,AGBOJA COMP.,295,554,92,2,196,1,7.7372426,4.4346089
OSUN,EDE NORTH,APASO,29-07-09-007,"28, AGBERI COMP. OPP. MOSQUE",202,387,48,2,148,0,7.7402759,4.4282241
OSUN,EDE NORTH,APASO,29-07-09-008,"133, OJULAREDE ST. ONISO COMP.",124,268,49,0,75,0,7.7370198,4.4294192
OSUN,EDE NORTH,APASO,29-07-09-009,"133, OJULAREDE ST.(OPEN SPACE)",109,263,35,2,70,0,7.7370198,4.4294192
OSUN,EDE NORTH,ASUNMO,29-07-10-003,OPEN SPACE OLOSUN COMP. EDE,385,960,108,6,0,0,7.7338,4.4276
OSUN,EDE NORTH,ASUNMO,29-07-10-004,"OPEN SPACE OKE OGOSUN, EDE",316,834,107,2,193,0,7.7338,4.4276
OSUN,EDE NORTH,BARA EJEMU,29-07-11-001,BESIDE MUGBA MOSQUE,138,254,25,0,105,0,7.7323782,4.4349958
OSUN,EDE NORTH,BARA EJEMU,29-07-11-002,AWO COMP.,202,374,39,2,159,0,7.7254403,4.4411228
OSUN,EDE NORTH,BARA EJEMU,29-07-11-007,AIPOLA COMP.,231,543,47,3,173,0,7.7254403,4.4411228
OSUN,EDE SOUTH,BABANLA/AGATE,29-08-01-002,"AGATE SQUARE, EDE",334,879,69,4,242,0,7.733185,4.4399732
OSUN,EDE SOUTH,BABANLA/AGATE,29-08-01-004,ALUKAGUN COMP. EDE,354,806,90,6,245,0,7.733185,4.4399732
OSUN,EDE SOUTH,BABANLA/AGATE,29-08-01-006,LAKONU'S OGBAARAYIN'S COMP. EDE,273,656,53,2,209,0,7.733185,4.4399732
OSUN,EDE SOUTH,BABANLA/AGATE,29-08-01-007,OLUMOLE'S  COMP. EDE,368,799,103,2,243,0,7.6922593,4.4173126
OSUN,EDE SOUTH,KUYE,29-08-02-002,"KUYE'S COMPOUND, EDE",370,854,126,0,233,0,7.7349042,4.4439029
OSUN,EDE SOUTH,KUYE,29-08-02-003,"OLOKI JUNCTION, EDE",263,696,65,3,183,0,7.7374625,4.4332433
OSUN,EDE SOUTH,KUYE,29-08-02-004,"OOYE'S COMP., EDE",306,784,72,3,223,0,7.7056172,4.4481915
OSUN,EDE SOUTH,ALAJUE I,29-08-04-001,"ALAJUE, BODE STREET, EDE",312,785,89,1,214,0,7.7301372,4.4379111
OSUN,EDE SOUTH,ALAJUE I,29-08-04-003,"ST. PETERS PRY. SCHOOL, EDE",284,844,58,3,212,0,7.6267651,4.433644
OSUN,EDE SOUTH,ALAJUE I,29-08-04-006,ODE-OKE,335,833,113,3,0,207,7.7202356,4.4503651
OSUN,EDE SOUTH,ALAJUE II,29-08-05-001,ORISUMBARE VILLAGE,263,872,0,0,0,0,7.778475,4.5484327
